job_url,job_descriptions,search_term,city
https://www.themuse.com/jobs/northropgrumman/engineer-software-2clearance-required,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems in air and space that impact people's lives around the world today, and for generations to come. Our work preserves freedom and democracy, and advances human discovery and our understanding of the universe. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have a lot of fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work - and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history.

Northrop Grumman Aerospace Systems has an opening for a Software Engineer 2 to join our team of qualified, diverse individuals. This position will be located in Redondo Beach, CA. This position requiresan Active DoD Top Secret and/or in scope SSBI/SCI clearance.

Essential Functions:
Develop computer systems specifications that address business requirements and that fit with the company's system architecture standards
Establishes and documents system parameters and formats
Ensures hardware and software systems compatibility and coordinates and/or modifies system parameters in terms of existing and projected computer capacity and capabilities
Revises existing systems and procedures to correct deficiencies
Maintains more effective data handling, conversion, input/output requirements, and storage.
Experience working in development teams and multiple technical work-streams
Develops Business Applications and Project Visibility components such as user interfaces, automated workflows, data repositories, charts and dashboards

Candidate should be highly motivated with a strong passion for problem solving and innovation and the ability to provide complex solutions with limited direction.

Basic Qualifications:
- Bachelor's degree in Science, Technology, Engineering or Mathematics (STEM) discipline from an accredited university and 2 years of software engineeringexperience; OR a Master's degree in a STEM discipline
- Experience with design, development, and implementation of Java web applications and services, Micro Service and REST Architecture
- Experience with web front end development such as HTML/CSS, JavaScript (JQuery or Angular preferred)
- Experience with C#, .NET, SQL
- MUST HAVE AN Active DoD Top Secret and/or in scope SSBI/SCI clearance.

Preferred Qualifications:
- Degree in Information Systems, Computer Science, Electrical Engineering, Information Science
- Experience with design, development, and implementation of web applications and services, Micro Service and REST Architecture
- Experience developing rich, web based user interfaces
- JavaScript or equivalent programming skills (such as Coding was done in HTML, CSS, JavaScript, and used the Bootstrap 3 framework) with experience building and managing enterprise grade systems software
- Experience building high performance, high scalability, and high availability applications
- Strong conceptual skills and ability to apply rapid prototyping techniques.
- Knowledge and understand of industry best practices related to Web and JavaScript development
- Experience and understanding of application security and secure coding
- Experience using Git, Agile methodology, develops and site reliability engineering
- Experience developing applications which integrate with SQL and/or NoSQL databases
- Experience with .NET web development
- Experience using Microsoft office products

Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit www.northropgrumman.com/EEO . U.S. Citizenship is required for most positions.${descr2}${descr3}",JavaScript,Los Angeles
https://www.themuse.com/jobs/servicetitan/lead-software-engineer,"Lead Software Engineer
Design and implement critical/widely used system components in software and identify repetitive or similar logic in code.  Work on high-risk, high-impact research projects.  Review and test software solutions related to mobile, cloud-based platforms. Analyze complicated software systems to develop new features, improve existing functionalities, and implement strong security measures on the.NET platform. Utilize computer science and engineering principles to identify improvements in development processes and build the necessary tools to address those needs. Use Agile processes to develop software with the Microsoft web technology stack, including ASP.NET MVC, Microsoft Azure, MS-SQL Server, and web technologies such as ExtJs, Apache Cordova, JavaScript (jQuery), HTML5, and CSS3.
U.S. or foreign Master’s or equivalent in computer information systems, computer science or related field, and 2 years of experience as a SW Eng, Developer, Technology Officer or related including experience entailing development and architecture of document flow management systems using C#, Javascript, ASP.NET and ExtJs.
Applicants send resume to ServiceTitan, 801 N Brand Blvd, Ste 700, Glendale, CA 91203",JavaScript,Los Angeles
https://www.themuse.com/jobs/facebook/software-engineer-mobile-android-companion-app-oculus,"The Oculus team at Facebook is helping more people around the world come together and connect through world-class VR hardware and software. With global departments dedicated to VR research, computer vision, haptics, social interaction, and more, Oculus is committed to driving the state of the art forward through relentless innovation. VRâ€™s potential to change the world is immenseâ€""and weâ€™re just getting started.
Oculus is a world leader in the design of virtual and augmented reality systems. Come work alongside expert software engineers and research scientists to create the technology that makes VR and AR pervasive and universal. Join the adventure of a lifetime as we make science fiction real and change the world.
The Oculus app is a mobile app for Android and iOS that allows people to set up their Oculus Go headset, discover new content and experiences, and connect with their friends in VR. The app is built with React Native, a cross-platform framework for building Android and iOS apps with JavaScript. We're looking for a developer with a strong background in building native Android applications to help us build new features for the app to help people manage their headset, connect with friends, and explore new content.

RESPONSIBILITIES
Work closely with our product and design teams to build new features for the Oculus app
Build custom user interfaces using a combination of React Native (JavaScript) and native Android (Java)
Implement native modules and components for Android to enable new features and use cases for standalone VR headsets
Analyze and optimize UI and backend application code for efficiency and performance
MINIMUM QUALIFICATIONS
B.S. or M.S. Computer Science or related field, or equivalent experience
2+ years experience building applications for Android phones
Experience with code bases, including API design techniques
Experience with multithreading programming
Experience writing unit tests and testable code
PREFFERED QUALIFICATIONS
Experience with React (React.JS or React Native)
Experience with Bluetooth Low Energy (BLE)",JavaScript,Los Angeles
https://www.themuse.com/jobs/northropgrumman/software-engineer-34-6f475f,"Northrop Grumman Mission Systems sector is seeking an experienced Software Engineer to join our diverse team, working on ground systems for restricted satellite systems or in software development for payload management software.

This position will be located in Redondo Beach, CA. The candidate will have the opportunity to design, develop, document, test, and debug software written in various computer languages. Ensures software standards are met. Must have the ability to work effectively within a team environment, ability to interface with other groups within the project, well developed problem-solving skills, and ability to working within a dynamic environment. Works under general direction. Determines and develops technical solutions to complex problems independently.

This requisition may be filled at either a level 3 or a level 4.

MSREDBEACHM
Basic Qualifications for a Level 3:
Bachelor's degree in Computer Science, Computer Engineering, or related Science, Technology, Engineering, Mathematics (STEM) discipline with 5 years related experience; Master's in STEM discipline with 3 years related experience
Experience with JavaScript or Angular
Must have experience in software development deliverables and processes
Current DoD Secret security clearance required with the ability to obtain DoD Top Secret security clearance

Basic Qualifications for a Level 4:
Bachelor's degreein Science in Computer Science, Computer Engineering, or related Science, Technology, Engineering, Mathematics (STEM) discipline with 9 years related experience; Master's in STEM discipline with 7 years related experience
Experience with JavaScript or Angular
Must have experience in software development deliverables and processes
Current DoD Secret security clearance required with the ability to obtain DoD Top Secret security clearance

Preferred Qualifications:
Demonstrated ability to implement process improvements, streamline activities, and develop efficiencies
Experience with Angular 6
Previous in-depth domain knowledge of program software design and code preferred


Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit www.northropgrumman.com/EEO . U.S. Citizenship is required for most positions.${descr2}${descr3}",JavaScript,Los Angeles
https://www.themuse.com/jobs/nfl/data-infrastructurevisualization-specialist-2fec36,"The Data Infrastructure and Visualization Specialist will be responsible for assisting with the full cycle of data used by the Media Intelligence Team from cross-platform data capture, warehousing to dashboarding/storytelling. Responsibilities will involve aligning the Adobe Analytics implementation across web/mobile/app/ctv to the defined global architecture, testing, and audience segmentation. The candidate will assist with the global tag management using Adobe's DTM, processing and VISTA rules, classifications and audience manager maintenance. Assisting with ingesting data into the NFL's central database. Creating Tableau dashboards to provide business units' easier access to data.
Responsibilities
Work with internal clients to identify business, technical, and reporting requirements
Gather and document business, technical and reporting requirements that drive the metrics architecture for enterprise implementations.
Manage Dynamic Tag Management Platform
Develop and modify JavaScript code and plugins to execute web analytics strategies.
Collaborate with technical development/web technology teams for the implementation of data capture techniques.
Validate and debug implementation and follow up on issues until resolved
Replicate issues, documenting step by step instructions
Setting up and management Test & Target Implementations
Adobe Audience Manager or similar audience segmentation tool management
Field questions on data outputs from tech/infra
QA and sign-off on API outputs against various sources such as Adobe Analytics, Facebook, Twitter, Zuum, etc.
Create mapping files from API output to SQL
Create schema outlines -- needs to know data types; i.e: integer, string, datetime, etc.
QA Database against various sources such as Adobe Analytics, Facebook, Twitter, Crowdtangle, Nielsen, etc.
Basic knowledge of SQL to create and QA views
Create schema outlines
Experience Desired:
At least 2 years' experience using Tableau
Knowledge of how to connect to SQL database, create joins/unions, custom SQL
Working knowledge of how to create dashboards
Working knowledge of calculated fields, table calculations, parameters, groups
Working knowledge of publishing to server environment/setting permissions
Must provide examples of Tableau outputs
Ability to build tagging requirements and specifications for Adobe Marketing Cloud products
Strong experience in end to end Adobe Analytics implementation
Proficiency in HTML and JavaScript required
Experience with deploying and managing tag management systems
Proficient in SAINT classifications, VISTA rules and reporting API
Fluent in debugger tools, excellent attention to detail
Detail oriented
Strong analytical, strategic, and problem-solving skills
Entrepreneurial, smart and passionate
Proven ability to manage multiple projects and time management skills
Outstanding verbal/written communication, presentation, documentation and organizational skills
BA/BS is required
Passionate sports-fan, preferably a football fan
Passionate about leveraging the power of data",JavaScript,Los Angeles
https://www.themuse.com/jobs/northropgrumman/data-insight-analyst-2-c694ec,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems in air and space that impact people's lives around the world today, and for generations to come. Our work preserves freedom and democracy, and advances human discovery and our understanding of the universe. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have a lot of fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work - and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history.

Northrop Grumman Aerospace Systems has an opening for a Data Analyst 2 to join our team of qualified, diverse individuals. This position will be located in Redondo Beach, CA.

The selected candidate will develop and implement data processing and visualization products supporting various Aerospace systems programs.

Essential Functions:
- Support multiple business areasand programs by developing visibility reports and tools
- Analyze/Interpret data and convert to meaningful information for thebusiness
- Explore/Develop new technologies or approaches to data analysis and interpretation
- Create ad hoc reports based onunique business needs

The selected candidate should thrive in a fast-paced work environment with high expectations, significantly diverse assignments, collaborative/team settings across all levels. Candidate must be comfortable in an open working environment and be able to collaborate closely with software engineers, data engineers, and data scientist.

Basic Qualifications:
* Bachelor's Degree in a Science, Technology, Engineering or Mathematics (STEM) discipline from an accredited university and3 years of software engineering experience OR
* Master's Degree in STEM with 1 year of software engineering experience
* Experience writing and managing queries in SQL and Oracle databases
* Experience writing and running SSIS packages and/or stored procedures using Visual Studio
* Experience with visual software (such as Tableau, Excel, or other)
* Proficient in the use of MS office suite (Word, Excel, Powerpoint)
* The ability to obtain/maintain program access (US Citizenship is required)

Preferred Qualifications:
* Familiarity with modern web development stack (e.g. ASP.NET, MVC, JavaScript frameworks, CSS)
* Experience with SharePoint (workflows, web part pages, custom script (Angular JavaScript))
* Experience with version control tools like Git

Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit www.northropgrumman.com/EEO . U.S. Citizenship is required for most positions.${descr2}${descr3}",JavaScript,Los Angeles
https://www.themuse.com/jobs/servicetitan/software-engineer-6281b3,"Software Engineer
Design, review and test software solutions related to mobile, cloud-based platforms. Analyze software systems to develop new features, improve existing functionalities, and implement strong security measures on the.NET platform. Use Agile processes to develop software with the Microsoft web technology stack, including ASP.NET MVC, Microsoft Azure, MS-SQL Server, and web technologies such as Apache Cordova, JavaScript (jQuery), HTML5, and CSS3.

 U.S. or foreign Bachelor’s or equivalent in computer science, computer information systems, computer security or related field, and 1 year experience as a .NET Developer or similar position; or 3 years experience as a .NET Developer or similar position; or any equivalent combination of education and experience, including either experience or coursework in cryptography/cryptographic methods, ASP.NET MVC 4 framework, MS-SQL, and Apache Cordova.

Applicants send resume to ServiceTitan, 801 N Brand Blvd, 7th Fl, Glendale, CA 91203 ",JavaScript,Los Angeles
https://www.themuse.com/jobs/legalzoom/web-architect,"This position will require an individual who can work with minimal supervision on a wide range of front end projects interfacing with development teams, business analysts, IT management and members of the business units while constantly ensuring that their work is aligned with the long term architectural strategies of elasticity, security, and modularity. The candidate needs to have great passion for technology and emerging trends and should provide guidance to ensure that LegalZoom remains on the cutting edge of technology, needs to be obsessed with page speed optimization and own our front end architecture across static SEO web pages as well as dynamic Angular applications, marketing systems and Drupal sites.

What you'll do:

In conjunction with VP, Director, Chief Architect and departmental architects and leaders, establish and evangelize a holistic application architecture, framework, standards, and best practices
Serve as a role model and technical teacher for the front end developers, and be a Senior technical resource
Work closely with the development team to understand challenges, solicit feedback, and help them understand and embrace patterns, tools, concepts and frameworks
Be actively involved in building the technology roadmap and gain consensus and buy-in to bring the roadmap to fruition
Create easy-to-consume documentation on complex or abstract concepts
Understand product and operational requirements and translate them into architectural requirements to achieve company's strategic goals
Govern implementation of technical architecture model for LegalZoom's systems
Suggest improvements/new technologies to the enterprise to support new capabilities as required by the business
Lead/review design to ensure systems exhibit expected levels of performance, security, scalability, maintainability, and reliability upon deployment
Evangelize architectural standards/patterns and mentor other members of the technology organization
Spearhead proof of concept efforts in order to prove out technology choices and organizational fit
Ensure that technical strategies and architectures are in regulatory and security compliance
Develop a thorough knowledge and understanding of cross-system integration, interactions and relationships in order to develop an enterprise information view
Modify existing applications and features to improve performance, code readability, etc.
Foster code reuse, maintainability and consistency across multiple development teams. Provide guidance on how to build reusable components
Update knowledge and continue to develop by participating in educational opportunities, reading professional publications, maintaining professional networks, participating in professional organizations


Qualifications:

10+ years of intense technical experience in the areas of web development and application integration
3+ years working in the role of an architect in a high transaction, fast paced and dynamic environment
BA or BS degree in computer science, software engineering, information systems or equivalent experience
Mastery of at least one modern JavaScript framework (AngularJS is preferred but open to ReactJS, VueJS). Node.js experience is a plus
Hands-on experience writing tests using popular automation frameworks (Jasmine, Mocha, Karma, etc.)
Expert and hands on knowledge of different UI design patterns such as : MVP, MVC, MVVM, VIPER
Expert hands on knowledge of front-end frameworks and layout systems such as Bootstrap, Foundation, CSS Gird
Previous experience building out design systems, pattern libraries, and/or style guides
Extensive experience building component driven JavaScript SDKs
Proficient in JavaScript, ES6/ES7, TypeScript, JQuery, HTML5, CSS3, CSS pre-processing platforms such as : SASS, LESS, automation tools such as Gulp
Good understanding of SPA's, asynchronous request handling, partial page updates
Proven delivery of responsive and adaptive web solutions including progressive web applications
Experience working with CDN and edge caching
Strong understanding of website optimization, minification, compression
Proven ability to create design diagrams
Must be a responsive, flexible team player that is an entrepreneur and self-starter
Experience with continuous integration, unit testing, static analysis, and automated integration tests. Continuous delivery experience preferred
Working knowledge of deployment / hosting architectures including virtualized systems, application containers and cloud based solutions
Experience in a heterogeneous environment (e.g. Linux, Windows, .NET, etc.) and willing to pick the right technology to meet the business need
The ability to coordinate well with a team as well as show personal initiative and take ownership of projects
Balance short term versus long term actions, strategic vs tactical requirements, while continuing to move forward towards the strategic vision; participate in the road map to achieve the vision
Excellent communication (both written and verbal), interpersonal skills and experience in presenting to the business and technical team including executive management, in an effective and persuasive manner
Proven ability to work within agile process
Strong analytical and problem solving skills with attention to detail
Proven track record of meeting commitments while working on multiple projects at once


Preferred Skills:
Master's Degree in Computer Science, Software Engineering or related field
Have built backend APIs for the front-ends you have worked on
Knowledge of secure coding practices and principles (OWASP Top 10)
Experience working with A/B testing tools (Optimizely, etc.)
Experience working with web analytics and marketing systems (Tealium, Google Analytics, etc.)
Experience developing sites with a content management system (Drupal, WordPress, etc.)
Previous experience with NGINX for content routing
Experience with output caching tools like Varnish
Experience with redesigning and re-architecting complex and heavily used legacy software systems without end user impact
Microsoft Visio


LegalZoom is an Equal Opportunity Employer, dedicated to diversity.

We are unable to accept applicants who currently or in the future will require a work Visa.",JavaScript,Los Angeles
https://www.themuse.com/jobs/aerospace/web-and-mobile-game-developer,"Requisition ID: 41890

All Locations: El Segundo, CA (California)

A trusted partner. A national resource. A leader in national security space. We are THE Aerospace Corporation. A team that takes pride in our readiness to solve some of the most complex technical challenges in existence. With challenges spanning government to commercial, you'll have the unique opportunity to work on projects that are literally evolving our nation's space and launch capabilities. We all share a common passion and aspiration - to serve a mission much bigger than ourselves. When you join our team, you'll be part of a rare collection of thought leaders and game-changing innovators. Are you ready to launch your career?

Responsibilities

Aerospace's Visualization and Immersive Technologies Department (VITD) is seeking a Web and Mobile Game Developer with experience designing interactive websites, mobile applications, games or environments. VITD develops a wide variety of software tools such as visualization applications using commercial UI frameworks and web platforms to support civil, commercial, and national security space systems. This department is a cutting edge, agile, and collaborative team that works with organizations seeking solutions for detailed visualization applications such as Orbit Analysis tools, Big Data Visualization, Collaborative Project Management, Virtual Reality & Augmented Reality experiences, and Web 2.0 interactive platforms.

The Web and Mobile Games Developer should have experience with one or more web or mobile programming languages such as JavaScript, PHP, Bootstrap, SWIFT, HTML5, CSS Animation, and have experience with interacting with Application Programming Interfaces (API's) and JQuery.

Key Functions
Support the design and development of mobile applications and/or mobile friendly web apps, tools, and simulation, portal, or game-like VR/AR applications from conception, through sustainment, focusing on designing content that can be shared cross-platform.
Work in a dynamic development team on multiple web 2.0 & mobile projects where each member is expected to participate in multiple areas including requirements definition, database architecture, user interface design, programming, testing, and customer delivery
Participate in multiple technology exploratory & research efforts including prototyping, trade studies, and experimentation to evaluate the best frameworks, hardware, capabilities, and tools available to create apps and websites that best analyze complex data


Qualifications

Required
B.S. in Computer Science, Informatics, Engineering, Game Development, or other technical area of study
2 or more years of professional experience in a development environment
Demonstrated proficiency in Web Development, Mobile App Development, or Game Development utilizing front-end languages such as HTML5, CSS, SAAS, JavaScript, jQuery, Bootstrap, or AJAX.
The ability to obtain and maintain a secret security clearance which is issued by the US government. US citizenship is required to obtain a clearance.


Preferred
Ability to work both independently, and with others cooperatively within a team
Excellent written and verbal communications skills
Knowledge of multiple programming languages including PHP, JavaScript, C++, C, C#
Development of HTML5 games or interactive websites, IOS applications or mobile-adaptive websites
Active or recent Secret security clearance


Transcript Requirement

Transcripts are required for this position.

Additional Requisition Details

System Job Title : MEMBER-TECH STF

Clearance Requirement: Secret

Access: None

Polygraph: None

Relocation Available: Yes

Employment Type: Regular

Work Schedule: Full Time

Company Statement

The Aerospace Corporation has provided independent technical and scientific research, development, and advisory services to national security space programs since 1960. We operate a federally funded research and development center (FFRDC) for the United States Air Force and the National Reconnaissance Office, and support all national security space programs. We also apply more than 50 years of experience with space systems to provide critical solutions to technologically complex systems in such areas as communications, shipping, law enforcement, and cyber, among others.

From our inception, our highly skilled technical staff has focused on ensuring the success of every mission and developing the most effective and economic space-related hardware and software in the world. Our greatest asset is the technical expertise of our people. Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world.

Equal Opportunity Commitment

The Aerospace Corporation is an Equal Opportunity/Affirmative Action employer. We believe that a diverse workforce creates an environment in which unique ideas are developed and differing perspectives are valued, producing superior customer solutions. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, gender, gender identity or expression, color, religion, national origin, sexual orientation, protected veteran status, or disability status.

You can also review The Equal Employment Opportunity is the Law poster and the supplement , as well as the Pay Transparency Policy Statement .

Nearest Major Market: Los Angeles
Job Segment: Developer, Engineer, Security Clearance, Computer Science, Aerospace, Technology, Engineering, Government, Aviation",JavaScript,Los Angeles
https://www.themuse.com/jobs/aerospace/full-stack-web-developer-286449,"Requisition ID: 41893

All Locations: El Segundo, CA (California)

A trusted partner. A national resource. A leader in national security space. We are THE Aerospace Corporation. A team that takes pride in our readiness to solve some of the most complex technical challenges in existence. With challenges spanning government to commercial, you'll have the unique opportunity to work on projects that are literally evolving our nation's space and launch capabilities. We all share a common passion and aspiration - to serve a mission much bigger than ourselves. When you join our team, you'll be part of a rare collection of thought leaders and game-changing innovators. Are you ready to launch your career?

Responsibilities

Aerospace's Visualization and Immersive Technologies Department (VITD) is seeking a Full Stack Web Developer with experience designing interactive websites, multi-user tools, mobile applications, games or environments. This department develops a wide variety of software tools such as visualization applications using commercial UI frameworks and web platforms to support civil, commercial, and national security space systems. VITD is a cutting edge, agile, and collaborative team that works with organizations seeking solutions for detailed visualization applications such as Orbit Analysis tools, Big Data Visualization, Collaborative Project Management, Virtual Reality & Augmented Reality experiences, and Web 2.0 interactive platforms.

The Full Stack Web Developer should have experience with one or more web programming languages which could include JavaScript, PHP, Bootstrap, Node.JS, and one or more back-end languages such as SQL or MongoDB or other applicable Full-Stack development languages.

Key Functions
Support the full cycle design and development of maintainable high performance websites, tools, and mobile/VR/AR web applications from conception, through sustainment
Work in a dynamic development team building the front-end and back-end of multiple web 2.0 & mobile projects where each member is expected to participate in multiple areas including requirements definition, database architecture, user interface design, programming, testing, and customer delivery
Participate in multiple technology exploratory & research efforts including prototyping, trade studies, and experimentation to evaluate the best options, capabilities, and tools available to help visualize and analyze complex data


Qualifications

Required:
B.S. in Computer Science, Informatics, App Development, Engineering or other related technical area of study.
2 or more years of professional experience in a development environment
The ability to obtain and maintain a Secret security clearance which is issued by the US government. US citizenship is required to obtain a clearance.
Demonstrated proficiency in web development, having worked on or contributed to at least one JavaScript or PHP based website
Agility and interest to quickly learn new programming languages and tools such as React, RESTful apps, MongoDB, and VR/AR
Ability to work both independently, and with others cooperatively within a team
Good written and verbal communications skills


Preferred:
Two or more years of experience in development of applications for web based frameworks or mobile applications
Active or recent Secret clearance
Experience developing and deploying web products onto cloud services including web server management, infrastructure, database, and networking
Knowledge of multiple programming languages including jQuery, PHP, JavaScript, C++, C, C#
Experience working with BitBucket and/or JIRA (or similar alternative) for collaborative software coding and task management


Transcript Requirement

Transcripts are required for this position.

Additional Requisition Details

System Job Title : MEMBER-TECH STF

Clearance Requirement: Secret

Access: None

Polygraph: None

Relocation Available: Yes

Employment Type: Regular

Work Schedule: Full Time

Company Statement

The Aerospace Corporation has provided independent technical and scientific research, development, and advisory services to national security space programs since 1960. We operate a federally funded research and development center (FFRDC) for the United States Air Force and the National Reconnaissance Office, and support all national security space programs. We also apply more than 50 years of experience with space systems to provide critical solutions to technologically complex systems in such areas as communications, shipping, law enforcement, and cyber, among others.

From our inception, our highly skilled technical staff has focused on ensuring the success of every mission and developing the most effective and economic space-related hardware and software in the world. Our greatest asset is the technical expertise of our people. Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world.

Equal Opportunity Commitment

The Aerospace Corporation is an Equal Opportunity/Affirmative Action employer. We believe that a diverse workforce creates an environment in which unique ideas are developed and differing perspectives are valued, producing superior customer solutions. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, gender, gender identity or expression, color, religion, national origin, sexual orientation, protected veteran status, or disability status.

You can also review The Equal Employment Opportunity is the Law poster and the supplement , as well as the Pay Transparency Policy Statement .

Nearest Major Market: Los Angeles
Job Segment: Developer, Aerospace, Laboratory, Engineer, Database, Technology, Aviation, Science, Engineering",JavaScript,Los Angeles
https://www.themuse.com/jobs/aerospace/visualization-web-developer-ff2ade,"Requisition ID: 41921

All Locations: El Segundo, CA (California)

A trusted partner. A national resource. A leader in national security space. We are THE Aerospace Corporation. A team that takes pride in our readiness to solve some of the most complex technical challenges in existence. With challenges spanning government to commercial, you'll have the unique opportunity to work on projects that are literally evolving our nation's space and launch capabilities. We all share a common passion and aspiration - to serve a mission much bigger than ourselves. When you join our team, you'll be part of a rare collection of thought leaders and game-changing innovators. Are you ready to launch your career?

Responsibilities

The Aerospace Corporation is seeking for an early career, newly graduated Visualization Web developer to join our Visualization and Immersive Technologies Department. This position will be located in El Segundo, CA.

The Visualization and Immersive Technologies Department (VITD) develops a wide variety of software tools such as visualization applications using commercial UI frameworks and web platforms to support civil, commercial, and national security space systems. VITD is a cutting-edge, agile, and collaborative department that works with organizations seeking solutions for detailed visualization applications such as Orbit Analysis tools, Big Data Visualization, Collaborative Project Management, Virtual Reality & Augmented Reality experiences, and Web 2.0 interactive platforms. VITD is seeking a visualization web developer with experience in designing interactive websites, mobile applications, games or environments. The developer should have experience with one or more web programming languages including Javascript, PHP, Bootstrap, and have experience with visualization frameworks such as D3, Node.JS, Angular, React, or other applicable web languages or frameworks.

KEY FUNCTIONS
Support the design and development of maintainable high-performance websites, tools, and mobile/VR/AR applications from conception, through sustainment, focusing on front-end visualization capabilities
Work in a dynamic development team building the front-end and back-end of multiple web 2.0 & mobile projects where each member is expected to participate in multiple areas including requirements definition, database architecture, user interface design, programming, testing, and customer delivery
Participate in multiple technology exploratory & research efforts including prototyping, trade studies, and experimentation to evaluate the best frameworks, capabilities, and tools available to help visualize and analyze complex data


Qualifications

REQUIRED QUALIFICATIONS
B.S. in Computer Science, Informatics, Engineering, Game Development, or related discipline
0-1 year of industry related experience
Demonstrated proficiency in Javascript, PHP, React, Angular, or other applicable web-development language and a visualization library or framework such as Node, React, D3, Angular
Ability to work both independently, and with others cooperatively within a team
Good written and verbal communications skills
Must be able to obtain and maintain a security clearance which is issued by the US Government. US Citizenship is required to obtain a security clearance.

PREFERRED QUALIFICATIONS
One or more years of coursework/projects in the development of visual applications for web-based frameworks or mobile applications
Proficiency in Node.js, Jquery, CSS Animations, and/or D3.js is highly desirable
Knowledge of multiple programming languages including PHP, Javascript, C++, C, C#
Experience working with BitBucket and/or JIRA (or similar alternative) for collaborative software coding and task management


Transcript Requirement

Transcripts are required for this position.

Additional Requisition Details

System Job Title : MTS-ASSOCIATE

Clearance Requirement: Secret

Access: None

Polygraph: None

Relocation Available: [[relo]]

Employment Type: Regular

Work Schedule: Full Time

Company Statement

The Aerospace Corporation has provided independent technical and scientific research, development, and advisory services to national security space programs since 1960. We operate a federally funded research and development center (FFRDC) for the United States Air Force and the National Reconnaissance Office, and support all national security space programs. We also apply more than 50 years of experience with space systems to provide critical solutions to technologically complex systems in such areas as communications, shipping, law enforcement, and cyber, among others.

From our inception, our highly skilled technical staff has focused on ensuring the success of every mission and developing the most effective and economic space-related hardware and software in the world. Our greatest asset is the technical expertise of our people. Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world.

Equal Opportunity Commitment

The Aerospace Corporation is an Equal Opportunity/Affirmative Action employer. We believe that a diverse workforce creates an environment in which unique ideas are developed and differing perspectives are valued, producing superior customer solutions. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, gender, gender identity or expression, color, religion, national origin, sexual orientation, protected veteran status, or disability status.

You can also review The Equal Employment Opportunity is the Law poster and the supplement , as well as the Pay Transparency Policy Statement .

Nearest Major Market: Los Angeles
Job Segment: Developer, Engineer, Security Clearance, Computer Science, Aerospace, Technology, Engineering, Government, Aviation",JavaScript,Los Angeles
